Date,Energy (kWh),Reactive energy (kVArh),Power (kW),Maximeter (kW),Reactive power (kVAr),Voltage (V),Intensity (A),Power factor (φ)
27 Oct 2019 23:30:00,4.511,0.811,17.396,17.495,-3.381,0.000,86.860,0.944
27 Oct 2019 23:45:00,4.389,0.599,17.216,17.298,-3.370,0.000,85.942,0.946
28 Oct 2019 00:00:00,4.291,0.700,17.268,17.326,-3.361,121.035,86.572,0.716
28 Oct 2019 00:15:00,4.320,0.500,17.350,17.497,-3.424,0.000,85.990,0.945
28 Oct 2019 00:30:00,4.390,0.700,17.320,17.438,-3.382,121.090,85.894,0.717
28 Oct 2019 00:45:00,4.510,0.300,15.898,16.081,-7.023,0.000,82.259,0.907
28 Oct 2019 01:00:00,3.780,0.190,15.885,16.010,-6.998,120.875,82.413,0.697
28 Oct 2019 01:15:00,4.010,0.200,15.922,16.140,-7.036,0.000,82.529,0.904
28 Oct 2019 01:30:00,4.300,0.610,17.968,19.354,-2.682,120.920,89.745,0.715
28 Oct 2019 01:45:00,4.510,0.800,18.047,19.195,-2.771,0.000,90.298,0.943
28 Oct 2019 02:00:00,4.400,0.590,17.471,17.578,-3.374,120.965,86.909,0.716
28 Oct 2019 02:15:00,5.379,0.411,22.702,25.553,-12.227,0.000,123.860,0.930
28 Oct 2019 02:30:00,6.311,0.200,25.374,25.587,-16.864,0.000,142.639,0.926
28 Oct 2019 02:45:00,6.400,0.200,25.342,25.446,-17.029,0.000,142.445,0.924
28 Oct 2019 03:00:00,6.210,0.190,25.429,25.575,-17.006,120.735,142.806,0.707
28 Oct 2019 03:15:00,6.390,0.200,25.450,25.637,-16.974,0.000,142.163,0.926
28 Oct 2019 03:30:00,6.300,0.210,25.506,25.713,-16.821,120.380,142.642,0.712
28 Oct 2019 03:45:00,6.290,0.090,25.400,25.509,-16.891,0.000,142.169,0.926
28 Oct 2019 04:00:00,6.419,0.200,25.736,25.869,-16.904,121.045,142.281,0.947
28 Oct 2019 04:15:00,6.301,0.210,25.213,25.334,-16.838,0.000,141.764,0.926
28 Oct 2019 04:30:00,6.390,0.200,25.737,25.888,-16.680,120.640,141.884,0.949
28 Oct 2019 04:45:00,6.410,0.200,25.166,25.583,-16.519,0.000,140.246,0.926
28 Oct 2019 05:00:00,5.490,0.190,21.934,23.195,-12.848,120.405,117.717,0.947
28 Oct 2019 05:15:00,5.010,0.200,19.890,21.728,-11.062,0.000,107.496,0.923
28 Oct 2019 05:30:00,4.780,0.210,19.183,19.317,-10.197,0.000,101.747,0.924
28 Oct 2019 05:45:00,4.810,0.200,19.242,19.387,-10.166,0.000,102.532,0.923
28 Oct 2019 06:00:00,6.490,0.090,28.873,33.326,-11.507,0.000,144.795,0.929
28 Oct 2019 06:15:00,8.120,0.509,31.803,33.095,-6.810,0.000,152.093,0.947
28 Oct 2019 06:30:00,7.800,0.600,31.174,31.399,-4.269,0.000,148.118,0.954
28 Oct 2019 06:45:00,7.790,0.700,31.218,31.307,-4.336,0.000,148.959,0.954
28 Oct 2019 07:00:00,7.999,0.891,31.934,32.081,-3.254,0.000,154.009,0.948
28 Oct 2019 07:15:00,7.911,0.900,32.001,32.077,-3.239,0.000,153.369,0.946
28 Oct 2019 07:30:00,7.990,1.010,31.337,31.957,-3.525,0.000,150.577,0.952
28 Oct 2019 07:45:00,3.609,0.700,12.388,30.384,0.524,0.000,61.321,0.968
28 Oct 2019 08:00:00,0.801,0.699,3.326,3.357,2.888,0.000,19.472,0.969
28 Oct 2019 08:15:00,0.900,0.301,1.897,3.381,-0.262,0.000,13.625,0.949
28 Oct 2019 08:30:00,0.299,0.000,1.125,1.156,-1.863,0.000,9.705,0.940
28 Oct 2019 08:45:00,0.301,0.000,1.182,1.228,-1.852,0.000,9.686,0.943
28 Oct 2019 09:00:00,0.699,0.500,3.256,4.307,1.443,0.000,18.786,0.965
28 Oct 2019 09:15:00,0.701,0.400,2.634,2.690,1.789,0.000,14.057,0.978
28 Oct 2019 09:30:00,0.700,0.500,2.632,2.657,1.761,0.000,14.064,0.979
28 Oct 2019 09:45:00,2.300,0.000,10.296,10.459,-6.380,0.000,58.659,0.980
28 Oct 2019 10:00:00,2.600,0.000,10.426,10.476,-7.952,0.000,58.072,0.974
28 Oct 2019 10:15:00,2.600,0.000,10.326,10.359,-7.973,0.000,57.891,0.974
28 Oct 2019 10:30:00,2.599,0.000,10.506,10.629,-6.537,0.000,59.365,0.980
28 Oct 2019 10:45:00,2.601,0.000,10.521,10.632,-8.414,0.000,58.893,0.972
28 Oct 2019 11:00:00,2.600,0.000,10.395,10.505,-8.250,0.000,58.452,0.973
28 Oct 2019 11:15:00,2.600,0.000,10.251,10.310,-8.272,0.000,58.239,0.972
28 Oct 2019 11:30:00,2.500,0.000,10.353,10.375,-8.303,0.000,58.092,0.972
28 Oct 2019 11:45:00,2.600,0.000,10.366,10.520,-8.168,0.000,58.551,0.973
28 Oct 2019 12:00:00,2.599,0.000,10.381,10.539,-8.163,0.000,58.213,0.973
28 Oct 2019 12:15:00,2.601,0.000,9.751,10.610,-7.574,0.000,54.832,0.973
28 Oct 2019 12:30:00,1.899,0.000,7.492,8.555,-6.135,186.062,42.720,0.943
28 Oct 2019 12:45:00,1.601,0.000,5.320,6.147,-4.415,186.113,30.606,0.942
28 Oct 2019 13:00:00,1.100,0.000,4.534,4.644,-4.439,0.000,27.972,0.964
28 Oct 2019 13:15:00,1.000,0.100,3.756,4.417,-2.330,0.000,23.285,0.966
28 Oct 2019 13:30:00,0.700,0.500,2.593,2.695,1.925,0.000,14.386,0.975
28 Oct 2019 13:45:00,0.599,0.500,2.658,2.696,1.934,0.000,14.452,0.976
28 Oct 2019 14:00:00,0.701,0.500,2.636,2.661,1.761,185.725,13.919,0.958
28 Oct 2019 14:15:00,0.700,0.400,2.648,2.689,1.672,0.000,13.813,0.981
28 Oct 2019 14:30:00,0.599,0.400,2.631,2.669,1.758,0.000,13.999,0.979
28 Oct 2019 14:45:00,1.000,0.399,2.122,2.629,0.531,0.000,12.492,0.966
28 Oct 2019 15:00:00,0.201,0.000,1.156,1.166,-1.919,0.000,10.025,0.940
28 Oct 2019 15:15:00,0.299,0.000,1.208,1.218,-1.883,185.420,9.839,0.885
28 Oct 2019 15:30:00,0.401,0.101,2.050,2.515,0.740,0.000,12.686,0.961
28 Oct 2019 15:45:00,0.900,0.700,3.278,4.636,2.489,0.000,18.119,0.974
28 Oct 2019 16:00:00,0.699,0.500,2.752,2.784,2.052,184.217,14.971,0.950
28 Oct 2019 16:15:00,1.000,0.400,5.296,10.461,-1.394,0.000,29.625,0.973
28 Oct 2019 16:30:00,2.500,0.000,10.232,10.323,-6.420,0.000,57.760,0.980
28 Oct 2019 16:45:00,2.601,0.000,10.185,10.360,-8.265,0.000,57.646,0.972
28 Oct 2019 17:00:00,2.500,0.000,10.272,10.388,-8.260,0.000,57.819,0.972
28 Oct 2019 17:15:00,2.600,0.000,10.103,10.211,-8.761,183.338,59.299,0.939
28 Oct 2019 17:30:00,2.700,1.199,11.257,11.781,4.943,0.000,63.180,0.980
28 Oct 2019 17:45:00,2.900,2.201,11.640,11.677,9.004,0.000,65.214,0.974
28 Oct 2019 18:00:00,2.800,1.100,10.727,11.755,0.699,185.296,63.760,0.973
28 Oct 2019 18:15:00,2.500,0.000,10.192,10.419,-8.594,0.000,65.626,0.971
28 Oct 2019 18:30:00,8.090,0.200,39.129,39.417,-14.906,0.000,204.731,0.937
28 Oct 2019 18:45:00,9.710,0.200,39.167,39.265,-17.632,118.263,202.683,0.881
28 Oct 2019 19:00:00,9.789,0.190,38.969,39.049,-17.551,0.000,201.308,0.936
28 Oct 2019 19:15:00,9.590,0.200,38.361,38.966,-17.249,186.391,197.257,0.875
28 Oct 2019 19:30:00,8.921,0.210,35.164,35.710,-14.471,0.000,178.875,0.934
28 Oct 2019 19:45:00,8.490,0.200,33.514,34.522,-12.726,0.000,168.086,0.930
28 Oct 2019 20:00:00,8.010,0.499,31.721,33.130,-6.966,187.357,152.155,0.889
28 Oct 2019 20:15:00,7.680,0.690,30.973,31.097,-4.461,0.000,146.213,0.950
28 Oct 2019 20:30:00,7.809,0.700,30.995,31.099,-4.501,187.330,146.584,0.899
28 Oct 2019 20:45:00,7.701,0.710,31.095,31.241,-4.488,0.000,146.534,0.949
28 Oct 2019 21:00:00,7.700,0.590,30.999,31.155,-4.496,0.000,145.637,0.954
28 Oct 2019 21:15:00,7.799,0.700,31.069,31.249,-4.355,187.374,146.678,0.897
28 Oct 2019 21:30:00,8.001,0.411,33.294,39.419,-10.253,0.000,162.892,0.936
28 Oct 2019 21:45:00,7.410,0.200,29.305,29.375,-8.126,186.596,141.020,0.825
28 Oct 2019 22:00:00,5.180,0.200,18.388,23.829,-7.817,0.000,93.660,0.901
28 Oct 2019 22:15:00,4.020,0.489,16.538,17.054,-4.428,0.000,83.815,0.925
28 Oct 2019 22:30:00,4.480,0.801,17.769,19.098,-2.873,0.000,89.827,0.939
28 Oct 2019 22:45:00,4.310,0.710,17.223,17.362,-3.520,0.000,86.541,0.941
28 Oct 2019 23:00:00,5.300,0.400,22.719,25.597,-11.984,186.268,122.216,0.861
28 Oct 2019 23:15:00,6.309,0.200,25.381,25.693,-16.088,118.175,139.578,0.869
28 Oct 2019 23:30:00,6.301,0.190,25.180,25.278,-15.323,185.742,137.439,0.857
28 Oct 2019 23:45:00,6.200,0.200,25.357,25.493,-15.491,236.540,137.752,0.845
29 Oct 2019 00:00:00,6.490,1.410,26.164,26.747,-1.975,0.000,140.947,0.933
29 Oct 2019 00:15:00,6.800,2.790,26.875,27.027,4.949,118.260,142.542,0.878
29 Oct 2019 00:30:00,6.499,1.399,25.558,26.717,-9.329,0.000,140.664,0.928
29 Oct 2019 00:45:00,6.291,0.210,25.313,25.490,-16.449,118.125,140.498,0.873
29 Oct 2019 01:00:00,6.200,0.200,25.269,25.424,-16.449,186.135,140.639,0.852
29 Oct 2019 01:15:00,6.420,0.200,25.281,25.393,-16.438,118.180,140.232,0.878
29 Oct 2019 01:30:00,6.299,0.190,25.230,25.357,-16.683,0.000,141.062,0.924
29 Oct 2019 01:45:00,6.391,0.200,25.444,25.601,-16.635,236.370,140.564,0.841
29 Oct 2019 02:00:00,6.010,0.110,24.273,25.346,-15.696,0.000,135.127,0.926
29 Oct 2019 02:15:00,5.390,0.190,20.811,22.616,-12.179,118.150,114.090,0.869
29 Oct 2019 02:30:00,5.000,0.200,19.475,20.413,-10.850,0.000,105.364,0.921
29 Oct 2019 02:45:00,4.290,0.611,17.376,17.513,-3.193,118.510,87.060,0.735
29 Oct 2019 03:00:00,4.419,0.700,17.314,17.513,-3.424,185.575,87.529,0.882
29 Oct 2019 03:15:00,4.281,0.700,17.391,17.586,-3.207,238.010,87.313,0.707
29 Oct 2019 03:30:00,4.320,0.690,17.381,17.502,-3.119,0.000,87.065,0.943
29 Oct 2019 03:45:00,4.399,0.600,17.465,17.596,-3.032,238.040,86.945,0.698
29 Oct 2019 04:00:00,4.301,0.710,17.323,17.407,-3.089,0.000,86.773,0.943
29 Oct 2019 04:15:00,4.380,0.190,19.060,25.530,-10.328,118.930,102.411,0.695
29 Oct 2019 04:30:00,3.920,0.200,15.920,15.971,-6.976,0.000,82.322,0.905
29 Oct 2019 04:45:00,3.989,0.210,15.766,15.870,-7.095,118.335,82.519,0.696
29 Oct 2019 05:00:00,4.391,0.799,17.824,19.299,-2.685,185.987,90.102,0.877
29 Oct 2019 05:15:00,4.409,0.700,17.309,17.414,-3.270,118.665,86.923,0.715
29 Oct 2019 05:30:00,4.311,0.690,17.220,17.364,-3.368,0.000,86.386,0.941
29 Oct 2019 05:45:00,5.800,0.300,25.264,25.457,-16.304,185.622,140.850,0.854
29 Oct 2019 06:00:00,8.290,0.210,35.564,39.242,-17.130,0.000,185.932,0.936
29 Oct 2019 06:15:00,9.910,0.200,38.904,39.095,-17.145,0.000,200.762,0.938
29 Oct 2019 06:30:00,9.890,1.600,39.889,40.491,-2.521,0.000,204.258,0.942
29 Oct 2019 06:45:00,10.010,2.891,40.372,40.611,4.863,0.000,205.779,0.945
29 Oct 2019 07:00:00,9.790,1.499,39.364,40.667,-10.095,186.039,201.541,0.879
29 Oct 2019 07:15:00,9.710,0.110,38.783,38.883,-17.320,0.000,200.075,0.937
29 Oct 2019 07:30:00,9.690,0.190,38.274,38.857,-17.649,185.100,198.106,0.882
29 Oct 2019 07:45:00,5.989,0.000,19.356,37.079,-13.281,184.749,108.579,0.917
29 Oct 2019 08:00:00,2.701,0.000,10.386,10.433,-11.385,0.000,67.686,0.959
29 Oct 2019 08:15:00,2.600,0.000,10.437,10.519,-8.601,0.000,66.232,0.972
29 Oct 2019 08:30:00,2.500,0.000,9.639,10.311,-4.980,184.015,57.465,0.972
29 Oct 2019 08:45:00,1.900,0.000,7.192,9.469,-3.395,0.000,43.766,0.983
29 Oct 2019 09:00:00,1.400,0.000,6.073,8.499,-1.968,0.000,35.679,0.994
29 Oct 2019 09:15:00,1.000,0.100,3.820,4.514,-2.356,186.787,23.352,0.936
29 Oct 2019 09:30:00,0.700,0.400,2.771,2.817,1.780,0.000,14.692,0.980
29 Oct 2019 09:45:00,0.699,0.500,2.746,2.767,1.828,0.000,14.525,0.979
29 Oct 2019 10:00:00,0.701,0.500,2.721,2.794,1.954,0.000,14.778,0.976
29 Oct 2019 10:15:00,0.700,0.500,2.672,2.682,1.969,0.000,14.685,0.975
29 Oct 2019 10:30:00,0.599,0.500,2.725,2.788,2.010,186.256,15.039,0.951
29 Oct 2019 10:45:00,0.901,0.401,5.330,10.613,-1.548,0.000,29.804,0.975
29 Oct 2019 11:00:00,0.500,0.000,1.260,1.302,-2.007,0.000,10.260,0.942
29 Oct 2019 11:15:00,0.300,0.000,1.230,1.263,-1.997,186.749,10.305,0.882
29 Oct 2019 11:30:00,0.400,0.099,1.687,2.536,-0.625,0.000,11.879,0.951
29 Oct 2019 11:45:00,0.800,0.701,3.337,4.712,2.420,0.000,18.059,0.976
29 Oct 2019 12:00:00,0.700,0.399,2.695,2.734,1.870,0.000,14.452,0.978
29 Oct 2019 12:15:00,0.899,0.400,5.300,10.609,-1.516,0.000,29.385,0.977
29 Oct 2019 12:30:00,2.601,0.000,10.421,10.575,-8.011,0.000,58.532,0.974
29 Oct 2019 12:45:00,2.600,0.000,10.360,10.456,-8.092,185.703,58.305,0.947
29 Oct 2019 13:00:00,2.799,1.100,11.391,12.136,2.645,0.000,62.026,0.977
29 Oct 2019 13:15:00,3.000,2.000,11.945,12.026,7.897,0.000,63.385,0.979
29 Oct 2019 13:30:00,2.801,0.900,10.951,12.083,-2.834,185.383,59.892,0.952
29 Oct 2019 13:45:00,2.600,0.000,10.260,10.282,-8.273,0.000,58.439,0.972
29 Oct 2019 14:00:00,2.599,0.000,10.561,10.760,-8.701,0.000,60.419,0.971
29 Oct 2019 14:15:00,2.601,0.000,10.521,10.704,-6.610,0.000,60.959,0.980
29 Oct 2019 14:30:00,2.700,0.301,10.600,10.759,-7.453,0.000,63.505,0.977
29 Oct 2019 14:45:00,2.699,0.000,10.646,10.770,-3.184,185.780,63.826,0.990
29 Oct 2019 15:00:00,2.601,0.100,10.739,10.844,-1.209,185.940,64.280,0.972
29 Oct 2019 15:15:00,2.200,0.099,7.383,9.036,-3.652,0.000,45.911,0.981
29 Oct 2019 15:30:00,1.600,0.100,6.065,7.881,-2.939,0.000,39.059,0.970
29 Oct 2019 15:45:00,1.099,0.000,4.539,4.564,-5.131,183.792,30.160,0.916
29 Oct 2019 16:00:00,0.901,0.201,3.291,4.494,-0.210,0.000,20.526,0.965
29 Oct 2019 16:15:00,0.900,0.799,3.554,3.581,3.062,0.000,20.738,0.970
29 Oct 2019 16:30:00,0.800,0.701,3.510,3.543,3.059,184.931,20.572,0.939
29 Oct 2019 16:45:00,0.899,0.799,3.439,3.523,3.055,0.000,20.392,0.968
29 Oct 2019 17:00:00,0.901,0.801,3.451,3.471,3.068,0.000,20.459,0.968
29 Oct 2019 17:15:00,0.800,0.699,3.368,3.381,3.028,184.860,20.032,0.936
29 Oct 2019 17:30:00,1.000,0.400,4.904,10.183,-3.326,0.000,32.339,0.954
29 Oct 2019 17:45:00,0.299,0.000,1.164,1.206,-2.110,0.000,10.666,0.935
29 Oct 2019 18:00:00,0.301,0.000,1.198,1.204,-2.173,186.667,10.712,0.871
29 Oct 2019 18:15:00,0.600,0.500,3.408,4.548,1.500,186.882,20.178,0.924
29 Oct 2019 18:30:00,0.700,0.500,2.559,2.584,1.987,229.344,14.252,0.790
29 Oct 2019 18:45:00,0.600,0.500,2.531,2.566,2.024,228.699,14.167,0.783
29 Oct 2019 19:00:00,2.600,0.000,10.496,10.529,-11.294,227.044,68.093,0.683
29 Oct 2019 19:15:00,2.600,0.000,10.458,10.504,-11.321,227.588,67.585,0.680
29 Oct 2019 19:30:00,2.800,1.500,11.506,12.013,3.759,227.844,70.986,0.709
29 Oct 2019 19:45:00,3.000,2.801,12.009,12.056,11.134,228.089,71.806,0.732
29 Oct 2019 20:00:00,2.799,1.299,10.983,11.990,-3.679,227.422,68.851,0.699
29 Oct 2019 20:15:00,2.601,0.000,10.411,10.481,-11.227,227.966,67.219,0.680
29 Oct 2019 20:30:00,2.700,0.000,10.465,10.504,-11.148,228.388,66.759,0.686
29 Oct 2019 20:45:00,2.600,0.000,10.513,10.586,-11.186,228.667,67.118,0.686
29 Oct 2019 21:00:00,2.599,0.000,10.635,10.649,-11.404,227.800,68.184,0.680
29 Oct 2019 21:15:00,2.701,0.000,10.585,10.698,-11.395,226.022,68.459,0.683
29 Oct 2019 21:30:00,2.500,0.000,10.238,10.670,-10.965,226.266,66.619,0.680
29 Oct 2019 21:45:00,1.900,0.000,6.930,7.572,-8.070,226.822,46.959,0.650
29 Oct 2019 22:00:00,1.399,0.000,5.062,6.296,-5.919,227.188,34.246,0.650
29 Oct 2019 22:15:00,1.101,0.000,4.537,4.610,-5.394,227.999,30.899,0.647
29 Oct 2019 22:30:00,1.000,0.201,3.951,4.649,-2.957,228.110,25.513,0.697
29 Oct 2019 22:45:00,0.600,0.500,2.765,2.849,2.049,228.377,14.947,0.803
29 Oct 2019 23:00:00,0.700,0.500,2.708,2.766,1.975,229.033,14.698,0.807
29 Oct 2019 23:15:00,0.700,0.500,2.663,2.672,1.997,227.066,14.825,0.800
29 Oct 2019 23:30:00,0.700,0.500,2.723,2.807,2.005,225.910,14.792,0.803
29 Oct 2019 23:45:00,0.600,0.500,2.725,2.759,2.157,226.088,15.347,0.783
30 Oct 2019 00:00:00,1.000,0.299,2.186,2.690,0.602,226.577,13.331,0.707
30 Oct 2019 00:15:00,0.300,0.000,1.236,1.278,-2.124,226.777,10.592,0.500
30 Oct 2019 00:30:00,0.299,0.000,1.188,1.198,-2.055,227.033,10.466,0.496
30 Oct 2019 00:45:00,0.401,0.301,2.034,2.474,0.703,227.166,13.184,0.666
30 Oct 2019 01:00:00,0.900,0.599,3.909,4.597,2.854,227.055,21.278,0.807
30 Oct 2019 01:15:00,0.600,0.500,2.626,2.640,2.007,227.022,14.500,0.793
30 Oct 2019 01:30:00,1.200,0.401,5.310,10.595,-2.576,227.277,32.765,0.757
30 Oct 2019 01:45:00,2.700,0.000,10.443,10.710,-11.287,226.756,67.760,0.680
30 Oct 2019 02:00:00,2.800,1.500,11.607,12.217,3.825,226.788,71.252,0.713
30 Oct 2019 02:15:00,3.000,2.800,11.902,12.030,11.370,226.855,73.039,0.722
30 Oct 2019 02:30:00,2.800,1.299,10.994,12.015,-3.941,227.111,69.938,0.690
30 Oct 2019 02:45:00,2.599,0.000,10.484,10.605,-11.393,226.933,68.260,0.677
30 Oct 2019 03:00:00,2.701,0.000,10.659,10.844,-11.234,227.066,68.179,0.686
30 Oct 2019 03:15:00,2.600,0.000,10.590,10.680,-11.494,227.299,68.573,0.676
30 Oct 2019 03:30:00,2.699,0.000,10.602,10.712,-11.346,226.633,68.385,0.680
30 Oct 2019 03:45:00,2.601,0.000,10.589,10.641,-11.359,226.744,68.678,0.680
30 Oct 2019 04:00:00,2.700,0.000,10.554,10.590,-11.453,227.467,68.319,0.680
30 Oct 2019 04:15:00,2.199,0.000,7.484,9.301,-8.255,226.878,48.966,0.670
30 Oct 2019 04:30:00,1.500,0.000,6.575,8.720,-7.265,227.289,43.319,0.670
30 Oct 2019 04:45:00,1.201,0.000,4.609,4.668,-5.306,226.977,31.045,0.657
30 Oct 2019 05:00:00,1.200,0.000,4.673,4.701,-5.442,227.322,31.545,0.650
30 Oct 2019 05:15:00,0.900,0.301,3.556,4.887,-0.477,226.777,21.106,0.763
30 Oct 2019 05:30:00,0.699,0.500,2.862,2.883,2.030,226.467,15.497,0.816
30 Oct 2019 05:45:00,0.701,0.600,2.848,2.854,2.028,226.222,15.379,0.816
30 Oct 2019 06:00:00,0.700,0.500,2.813,2.840,2.055,226.978,15.339,0.810
30 Oct 2019 06:15:00,0.700,0.500,2.805,2.853,2.042,226.555,15.241,0.810
30 Oct 2019 06:30:00,0.700,0.500,2.785,2.807,2.086,227.477,15.312,0.800
30 Oct 2019 06:45:00,0.800,0.199,1.777,2.728,-0.739,227.833,12.227,0.620
30 Oct 2019 07:00:00,0.399,0.000,1.311,1.336,-2.127,227.944,10.946,0.523
30 Oct 2019 07:15:00,0.301,0.000,1.293,1.310,-2.046,227.344,10.686,0.533
30 Oct 2019 07:30:00,0.600,0.400,3.229,4.586,2.535,228.155,17.992,0.783
30 Oct 2019 07:45:00,0.800,0.600,3.356,4.678,2.466,227.888,18.357,0.806
30 Oct 2019 08:00:00,0.700,0.601,2.741,2.786,2.057,227.444,15.171,0.800
30 Oct 2019 08:15:00,1.900,0.200,7.875,10.604,-1.628,227.077,47.845,0.896
30 Oct 2019 08:30:00,2.800,1.300,11.328,11.901,5.514,225.966,66.178,0.826
30 Oct 2019 08:45:00,3.000,2.299,11.868,11.988,9.156,225.733,66.485,0.793
30 Oct 2019 09:00:00,2.700,1.100,10.860,11.848,0.917,225.844,65.492,0.889
30 Oct 2019 09:15:00,2.600,0.000,10.446,10.482,-3.294,225.833,62.465,0.949
30 Oct 2019 09:30:00,272.200,10.110,10.450,10.585,-3.378,0.000,63.412,0.994
30 Oct 2019 09:45:00,2.600,0.000,10.481,10.606,-3.361,184.839,63.039,0.987
30 Oct 2019 10:00:00,2.600,0.000,10.523,10.552,-3.460,0.000,63.705,0.994
30 Oct 2019 10:15:00,2.600,0.000,10.529,10.552,-7.357,0.000,62.492,0.977
30 Oct 2019 10:30:00,2.599,0.000,10.576,10.672,-8.799,0.000,61.032,0.971
30 Oct 2019 10:45:00,2.601,0.000,10.375,10.603,-8.477,184.553,59.199,0.943
30 Oct 2019 11:00:00,2.000,0.000,7.381,9.118,-6.449,0.000,43.786,0.969
30 Oct 2019 11:15:00,1.399,0.000,5.180,6.323,-4.958,0.000,31.499,0.965
30 Oct 2019 11:30:00,1.101,0.000,4.595,4.626,-4.871,0.000,29.759,0.961
30 Oct 2019 11:45:00,1.200,0.000,4.642,4.657,-3.684,0.000,29.505,0.972
30 Oct 2019 12:00:00,0.699,0.500,2.831,2.881,2.027,0.000,15.419,0.977
30 Oct 2019 12:15:00,0.701,0.500,2.926,2.977,2.013,184.584,15.479,0.957
30 Oct 2019 12:30:00,0.700,0.500,2.886,2.930,1.998,0.000,15.299,0.978
30 Oct 2019 12:45:00,0.700,0.500,2.797,2.804,1.945,0.000,15.139,0.977
30 Oct 2019 13:00:00,0.700,0.500,2.855,2.918,1.968,183.658,15.158,0.956
30 Oct 2019 13:15:00,0.699,0.500,2.750,2.772,1.990,184.231,14.999,0.953
30 Oct 2019 13:30:00,0.801,0.000,1.387,1.397,-2.194,185.228,11.513,0.883
30 Oct 2019 13:45:00,0.300,0.000,1.304,1.353,-2.107,0.000,11.145,0.941
30 Oct 2019 14:00:00,0.399,0.000,1.724,2.477,-0.712,0.000,12.072,0.952
30 Oct 2019 14:15:00,0.801,0.601,3.995,4.802,2.875,0.000,21.739,0.976
30 Oct 2019 14:30:00,0.699,0.600,2.807,2.849,2.085,186.104,15.479,0.950
30 Oct 2019 14:45:00,0.701,0.500,2.806,2.815,1.973,0.000,15.072,0.977
30 Oct 2019 15:00:00,2.700,1.400,11.526,12.242,3.289,0.000,68.452,0.968
30 Oct 2019 15:15:00,3.000,2.600,12.046,12.087,10.678,0.000,71.258,0.968
30 Oct 2019 15:30:00,2.800,1.199,10.935,11.908,-3.871,185.952,69.572,0.923
30 Oct 2019 15:45:00,2.600,0.000,10.486,10.551,-11.178,0.000,66.814,0.960
30 Oct 2019 16:00:00,2.600,0.000,10.358,10.414,-5.921,0.000,65.725,0.983
30 Oct 2019 16:15:00,2.599,0.000,10.463,10.710,-8.312,0.000,66.587,0.972
30 Oct 2019 16:30:00,2.601,0.000,10.499,10.586,-11.066,0.000,67.160,0.961
30 Oct 2019 16:45:00,2.600,0.000,10.483,10.585,-10.887,0.000,65.966,0.962
30 Oct 2019 17:00:00,2.600,0.000,10.423,10.487,-8.393,185.958,65.606,0.944
30 Oct 2019 17:15:00,2.699,0.000,10.589,10.613,-3.658,0.000,65.753,0.983
30 Oct 2019 17:30:00,2.500,0.000,9.829,10.369,-10.530,0.000,63.152,0.960
30 Oct 2019 17:45:00,1.801,0.000,6.882,7.535,-7.582,186.113,44.826,0.918
30 Oct 2019 18:00:00,1.300,0.000,4.581,4.948,-5.156,0.000,30.479,0.958
30 Oct 2019 18:15:00,1.200,0.000,4.664,4.815,-5.162,0.000,30.232,0.959
30 Oct 2019 18:30:00,7.720,0.501,32.528,33.492,-9.161,0.000,160.320,0.937
30 Oct 2019 18:45:00,7.799,0.700,31.334,31.521,-4.215,0.000,149.128,0.953
30 Oct 2019 19:00:00,7.801,0.700,31.267,31.345,-4.404,186.647,148.031,0.906
30 Oct 2019 19:15:00,7.780,0.600,31.119,31.291,-4.559,187.559,146.695,0.905
30 Oct 2019 19:30:00,7.810,0.700,30.926,31.101,-4.540,0.000,145.882,0.951
30 Oct 2019 19:45:00,7.700,0.700,31.073,31.187,-4.513,0.000,146.259,0.952
30 Oct 2019 20:00:00,8.110,0.489,30.619,31.147,-5.830,0.000,144.579,0.942
30 Oct 2019 20:15:00,7.399,0.200,29.665,29.742,-8.451,187.643,142.261,0.833
30 Oct 2019 20:30:00,7.291,0.210,29.612,29.679,-8.518,0.000,142.946,0.917
30 Oct 2019 20:45:00,7.500,0.401,30.522,31.015,-5.727,0.000,145.625,0.937
30 Oct 2019 21:00:00,8.010,0.900,32.292,33.026,-3.462,0.000,153.945,0.951
30 Oct 2019 21:15:00,7.690,0.690,30.930,31.061,-4.328,187.076,146.399,0.899
30 Oct 2019 21:30:00,8.490,1.399,34.629,40.604,-0.898,0.000,168.772,0.949
30 Oct 2019 21:45:00,10.120,3.011,40.375,40.580,4.953,0.000,204.313,0.942
30 Oct 2019 22:00:00,8.380,1.500,30.878,40.495,-9.144,0.000,163.174,0.931
30 Oct 2019 22:15:00,6.320,0.200,25.226,25.362,-13.557,0.000,138.269,0.936
30 Oct 2019 22:30:00,6.400,0.190,25.292,25.401,-16.293,187.883,139.836,0.852
30 Oct 2019 22:45:00,6.289,0.200,25.376,25.481,-16.534,0.000,140.705,0.924
30 Oct 2019 23:00:00,6.401,0.210,25.326,25.471,-16.688,0.000,141.560,0.924
30 Oct 2019 23:15:00,6.290,0.200,25.321,25.451,-17.121,0.000,142.337,0.924
30 Oct 2019 23:30:00,6.419,0.200,25.440,25.635,-17.117,0.000,142.247,0.923
30 Oct 2019 23:45:00,6.191,0.190,25.357,25.453,-17.049,0.000,141.858,0.924
31 Oct 2019 00:00:00,6.400,0.200,25.276,25.402,-16.692,187.159,140.920,0.844
